4;9;STATUS: WIADOMOSC-S '2(0)' do 2
4;9;STATUS: WIADOMOSC-S '2(0)' do 9
4;9;STATUS: BEFORE_PYRKON: (0)
4;9;SS 1
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 0
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 1
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 2
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 3
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 5
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 6
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 7
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 8
4;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 9
4;10;Waiting for Pyrkon.
4;11;Received a valid message from [0]
4;11;Waiting for messages.
4;11;Received info that [0] wants to enter Pyrkon.
4;11;Closing semaphore allowing_pyrkon {allow_pyrkon}.
4;11;Sends agreement to enter Pyrkon to [0].
4;12;S-FOR ZGODA [0].
4;12;Opening semaphore allowing_pyrkon.
4;12;STATUS: WIADOMOSC-S '1(0)' do 0
